,name,total_points,value,GW
5171,Daniel_Amartey_178,0.0,44.0,9
5172,Daniel_Amartey_178,0.0,44.0,10
5173,Daniel_Amartey_178,0.0,44.0,11
5174,Daniel_Amartey_178,0.0,44.0,12
5175,Daniel_Amartey_178,0.0,43.0,13
5176,Daniel_Amartey_178,0.0,43.0,14
5177,Daniel_Amartey_178,0.0,43.0,15
5178,Daniel_Amartey_178,0.0,43.0,16
5179,Daniel_Amartey_178,0.0,43.0,17
5180,Daniel_Amartey_178,0.0,43.0,18
5181,Daniel_Amartey_178,0.0,43.0,19
5182,Daniel_Amartey_178,0.0,43.0,20
5183,Daniel_Amartey_178,0.0,43.0,21
5184,Daniel_Amartey_178,0.0,43.0,22
5185,Daniel_Amartey_178,0.0,43.0,23
5186,Daniel_Amartey_178,0.0,43.0,24
5187,Daniel_Amartey_178,0.0,43.0,25
5188,Daniel_Amartey_178,0.0,43.0,26
5189,Daniel_Amartey_178,0.0,43.0,27
5190,Daniel_Amartey_178,0.0,43.0,28
5191,Daniel_Amartey_178,0.0,43.0,29
5192,Daniel_Amartey_178,0.0,42.0,39
5193,Daniel_Amartey_178,0.0,42.0,40
5194,Daniel_Amartey_178,0.0,42.0,41
5195,Daniel_Amartey_178,0.0,42.0,42
5196,Daniel_Amartey_178,0.0,42.0,43
5197,Daniel_Amartey_178,0.0,42.0,44
5198,Daniel_Amartey_178,0.0,42.0,45
5199,Daniel_Amartey_178,0.0,42.0,46
5200,Daniel_Amartey_178,0.0,42.0,47
5201,Daniel_Amartey_178,0.0,42.0,47
5202,Daniel_Castelo Podence_619,1.0,55.0,25
5203,Daniel_Castelo Podence_619,1.0,55.0,26
5204,Daniel_Castelo Podence_619,0.0,55.0,27
5205,Daniel_Castelo Podence_619,1.0,53.0,28
5206,Daniel_Castelo Podence_619,1.0,52.0,29
5207,Daniel_Castelo Podence_619,0.0,51.0,39
5208,Daniel_Castelo Podence_619,1.0,51.0,40
5209,Daniel_Castelo Podence_619,0.0,50.0,41
5210,Daniel_Castelo Podence_619,0.0,49.0,42
5211,Daniel_Castelo Podence_619,0.0,49.0,43
5212,Daniel_Castelo Podence_619,6.0,49.0,44
5213,Daniel_Castelo Podence_619,3.0,49.0,45
5214,Daniel_Castelo Podence_619,10.0,49.0,46
5215,Daniel_Castelo Podence_619,1.0,49.0,47
5216,Daniel_Castelo Podence_619,1.0,49.0,47
5217,Daniel_Ceballos FernÃ¡ndez_469,1.0,55.0,1
5218,Daniel_Ceballos FernÃ¡ndez_469,11.0,55.0,2
5219,Daniel_Ceballos FernÃ¡ndez_469,2.0,56.0,3
5220,Daniel_Ceballos FernÃ¡ndez_469,1.0,57.0,4
5221,Daniel_Ceballos FernÃ¡ndez_469,1.0,57.0,5
5222,Daniel_Ceballos FernÃ¡ndez_469,2.0,57.0,6
5223,Daniel_Ceballos FernÃ¡ndez_469,1.0,56.0,7
5224,Daniel_Ceballos FernÃ¡ndez_469,3.0,56.0,8
5225,Daniel_Ceballos FernÃ¡ndez_469,1.0,55.0,9
5226,Daniel_Ceballos FernÃ¡ndez_469,2.0,55.0,10
5227,Daniel_Ceballos FernÃ¡ndez_469,2.0,54.0,11
5228,Daniel_Ceballos FernÃ¡ndez_469,0.0,54.0,12
5229,Daniel_Ceballos FernÃ¡ndez_469,0.0,53.0,13
5230,Daniel_Ceballos FernÃ¡ndez_469,0.0,53.0,14
5231,Daniel_Ceballos FernÃ¡ndez_469,0.0,53.0,15
5232,Daniel_Ceballos FernÃ¡ndez_469,0.0,53.0,16
5233,Daniel_Ceballos FernÃ¡ndez_469,0.0,53.0,17
5234,Daniel_Ceballos FernÃ¡ndez_469,0.0,52.0,18
5235,Daniel_Ceballos FernÃ¡ndez_469,0.0,52.0,19
5236,Daniel_Ceballos FernÃ¡ndez_469,0.0,52.0,20
5237,Daniel_Ceballos FernÃ¡ndez_469,0.0,52.0,21
5238,Daniel_Ceballos FernÃ¡ndez_469,0.0,52.0,22
5239,Daniel_Ceballos FernÃ¡ndez_469,0.0,52.0,23
5240,Daniel_Ceballos FernÃ¡ndez_469,0.0,52.0,24
5241,Daniel_Ceballos FernÃ¡ndez_469,0.0,52.0,25
5242,Daniel_Ceballos FernÃ¡ndez_469,3.0,52.0,26
5243,Daniel_Ceballos FernÃ¡ndez_469,2.0,52.0,27
5244,Daniel_Ceballos FernÃ¡ndez_469,3.0,52.0,29
5245,Daniel_Ceballos FernÃ¡ndez_469,0.0,52.0,29
5246,Daniel_Ceballos FernÃ¡ndez_469,2.0,52.0,39
5247,Daniel_Ceballos FernÃ¡ndez_469,2.0,52.0,39
5248,Daniel_Ceballos FernÃ¡ndez_469,3.0,52.0,40
5249,Daniel_Ceballos FernÃ¡ndez_469,3.0,52.0,41
5250,Daniel_Ceballos FernÃ¡ndez_469,3.0,52.0,42
5251,Daniel_Ceballos FernÃ¡ndez_469,3.0,52.0,43
5252,Daniel_Ceballos FernÃ¡ndez_469,2.0,52.0,44
5253,Daniel_Ceballos FernÃ¡ndez_469,0.0,52.0,45
5254,Daniel_Ceballos FernÃ¡ndez_469,2.0,52.0,46
5255,Daniel_Ceballos FernÃ¡ndez_469,2.0,52.0,47
5256,Daniel_Ceballos FernÃ¡ndez_469,2.0,52.0,47
5257,Daniel_Drinkwater_120,0.0,45.0,1
5258,Daniel_Drinkwater_120,0.0,45.0,2
5259,Daniel_Drinkwater_120,0.0,45.0,3
5260,Daniel_Drinkwater_120,0.0,45.0,4
5261,Daniel_Drinkwater_120,0.0,45.0,5
5262,Daniel_Drinkwater_120,0.0,45.0,6
5263,Daniel_Drinkwater_120,0.0,45.0,7
5264,Daniel_Drinkwater_120,0.0,44.0,8
5265,Daniel_Drinkwater_120,0.0,44.0,9
5266,Daniel_Drinkwater_120,0.0,44.0,10
5267,Daniel_Drinkwater_120,0.0,44.0,11
5268,Daniel_Drinkwater_120,0.0,44.0,12
5269,Daniel_Drinkwater_120,0.0,44.0,13
5270,Daniel_Drinkwater_120,0.0,44.0,14
5271,Daniel_Drinkwater_120,1.0,44.0,15
5272,Daniel_Drinkwater_120,0.0,44.0,16
5273,Daniel_Drinkwater_120,0.0,44.0,17
5274,Daniel_Drinkwater_120,0.0,44.0,18
5275,Daniel_Drinkwater_120,0.0,44.0,19
5276,Daniel_Drinkwater_120,0.0,44.0,20
5277,Daniel_Drinkwater_120,0.0,44.0,21
5278,Daniel_Drinkwater_120,2.0,44.0,22
5279,Daniel_Drinkwater_120,1.0,44.0,23
5280,Daniel_Drinkwater_120,1.0,44.0,24
5281,Daniel_Drinkwater_120,0.0,44.0,25
5282,Daniel_Drinkwater_120,1.0,44.0,26
5283,Daniel_Drinkwater_120,0.0,44.0,27
5284,Daniel_Drinkwater_120,0.0,44.0,29
5285,Daniel_Drinkwater_120,0.0,44.0,39
5286,Daniel_Drinkwater_120,0.0,44.0,39
5287,Daniel_Drinkwater_120,0.0,44.0,40
5288,Daniel_Drinkwater_120,0.0,44.0,41
5289,Daniel_Drinkwater_120,0.0,44.0,42
5290,Daniel_Drinkwater_120,0.0,44.0,43
5291,Daniel_Drinkwater_120,0.0,44.0,44
5292,Daniel_Drinkwater_120,0.0,44.0,45
5293,Daniel_Drinkwater_120,0.0,44.0,46
5294,Daniel_Drinkwater_120,0.0,44.0,47
5295,Daniel_Drinkwater_120,0.0,44.0,47
5296,Daniel_James_243,6.0,60.0,1
5297,Daniel_James_243,1.0,60.0,2
5298,Daniel_James_243,6.0,60.0,3
5299,Daniel_James_243,8.0,60.0,4
5300,Daniel_James_243,2.0,62.0,5
5301,Daniel_James_243,2.0,62.0,6
5302,Daniel_James_243,2.0,62.0,7
5303,Daniel_James_243,2.0,62.0,8
5304,Daniel_James_243,6.0,61.0,9
5305,Daniel_James_243,6.0,61.0,10
5306,Daniel_James_243,2.0,61.0,11
5307,Daniel_James_243,2.0,62.0,12
5308,Daniel_James_243,5.0,62.0,13
5309,Daniel_James_243,2.0,62.0,14
5310,Daniel_James_243,2.0,62.0,15
5311,Daniel_James_243,5.0,61.0,16
5312,Daniel_James_243,5.0,61.0,17
5313,Daniel_James_243,1.0,62.0,18
5314,Daniel_James_243,0.0,62.0,19
5315,Daniel_James_243,6.0,61.0,20
5316,Daniel_James_243,1.0,61.0,21
5317,Daniel_James_243,1.0,61.0,22
5318,Daniel_James_243,2.0,60.0,23
5319,Daniel_James_243,2.0,60.0,24
5320,Daniel_James_243,3.0,59.0,25
5321,Daniel_James_243,3.0,59.0,26
5322,Daniel_James_243,3.0,59.0,27
5323,Daniel_James_243,0.0,59.0,28
5324,Daniel_James_243,3.0,58.0,29
5325,Daniel_James_243,1.0,58.0,39
5326,Daniel_James_243,1.0,58.0,40
5327,Daniel_James_243,1.0,58.0,41
5328,Daniel_James_243,1.0,58.0,42
5329,Daniel_James_243,1.0,58.0,43
5330,Daniel_James_243,1.0,57.0,44
5331,Daniel_James_243,0.0,57.0,45
5332,Daniel_James_243,0.0,57.0,46
5333,Daniel_James_243,0.0,57.0,47
5334,Daniel_James_243,0.0,57.0,47
5335,Daniel_N'Lundulu_535,0.0,45.0,4
5336,Daniel_N'Lundulu_535,0.0,45.0,5
5337,Daniel_N'Lundulu_535,0.0,45.0,6
5338,Daniel_N'Lundulu_535,0.0,45.0,7
5339,Daniel_N'Lundulu_535,0.0,45.0,8
5340,Daniel_N'Lundulu_535,0.0,45.0,9
5341,Daniel_N'Lundulu_535,0.0,45.0,10
5342,Daniel_N'Lundulu_535,0.0,45.0,11
5343,Daniel_N'Lundulu_535,0.0,45.0,12
5344,Daniel_N'Lundulu_535,0.0,45.0,13
5345,Daniel_N'Lundulu_535,0.0,45.0,14
5346,Daniel_N'Lundulu_535,0.0,45.0,15
5347,Daniel_N'Lundulu_535,0.0,45.0,16
5348,Daniel_N'Lundulu_535,0.0,45.0,17
5349,Daniel_N'Lundulu_535,0.0,45.0,18
5350,Daniel_N'Lundulu_535,0.0,45.0,19
5351,Daniel_N'Lundulu_535,0.0,45.0,20
5352,Daniel_N'Lundulu_535,0.0,45.0,21
5353,Daniel_N'Lundulu_535,0.0,45.0,22
5354,Daniel_N'Lundulu_535,0.0,45.0,23
5355,Daniel_N'Lundulu_535,0.0,45.0,24
5356,Daniel_N'Lundulu_535,0.0,45.0,25
5357,Daniel_N'Lundulu_535,0.0,45.0,26
5358,Daniel_N'Lundulu_535,0.0,45.0,27
5359,Daniel_N'Lundulu_535,0.0,45.0,28
5360,Daniel_N'Lundulu_535,0.0,45.0,29
5361,Daniel_N'Lundulu_535,0.0,44.0,39
5362,Daniel_N'Lundulu_535,0.0,44.0,40
5363,Daniel_N'Lundulu_535,0.0,44.0,41
5364,Daniel_N'Lundulu_535,0.0,44.0,42
5365,Daniel_N'Lundulu_535,0.0,44.0,43
5366,Daniel_N'Lundulu_535,0.0,44.0,44
5367,Daniel_N'Lundulu_535,0.0,44.0,45
5368,Daniel_N'Lundulu_535,0.0,44.0,46
5369,Daniel_N'Lundulu_535,0.0,44.0,47
5370,Daniel_N'Lundulu_535,0.0,44.0,47
5371,Danilo Luiz_da Silva_209,0.0,50.0,1
5372,Danilo Luiz_da Silva_209,0.0,50.0,2
5373,Danilo Luiz_da Silva_209,0.0,50.0,3
5374,Danilo Luiz_da Silva_209,0.0,50.0,4
5375,Danilo Luiz_da Silva_209,0.0,50.0,5
5376,Danilo Luiz_da Silva_209,0.0,50.0,6
5377,Danilo Luiz_da Silva_209,0.0,50.0,7
5378,Danilo Luiz_da Silva_209,0.0,50.0,8
5379,Danilo Luiz_da Silva_209,0.0,50.0,9
5380,Danilo Luiz_da Silva_209,0.0,50.0,10
5381,Danilo Luiz_da Silva_209,0.0,50.0,11
5382,Danilo Luiz_da Silva_209,0.0,50.0,12
5383,Danilo Luiz_da Silva_209,0.0,50.0,13
5384,Danilo Luiz_da Silva_209,0.0,50.0,14
5385,Danilo Luiz_da Silva_209,0.0,50.0,15
5386,Danilo Luiz_da Silva_209,0.0,50.0,16
5387,Danilo Luiz_da Silva_209,0.0,50.0,17
5388,Danilo Luiz_da Silva_209,0.0,50.0,18
5389,Danilo Luiz_da Silva_209,0.0,50.0,19
5390,Danilo Luiz_da Silva_209,0.0,50.0,20
5391,Danilo Luiz_da Silva_209,0.0,50.0,21
5392,Danilo Luiz_da Silva_209,0.0,50.0,22
5393,Danilo Luiz_da Silva_209,0.0,50.0,23
5394,Danilo Luiz_da Silva_209,0.0,50.0,24
5395,Danilo Luiz_da Silva_209,0.0,50.0,25
5396,Danilo Luiz_da Silva_209,0.0,50.0,26
5397,Danilo Luiz_da Silva_209,0.0,50.0,27
5398,Danilo Luiz_da Silva_209,0.0,50.0,29
5399,Danilo Luiz_da Silva_209,0.0,50.0,29
5400,Danilo Luiz_da Silva_209,0.0,50.0,39
5401,Danilo Luiz_da Silva_209,0.0,50.0,39
5402,Danilo Luiz_da Silva_209,0.0,50.0,40
5403,Danilo Luiz_da Silva_209,0.0,50.0,41
5404,Danilo Luiz_da Silva_209,0.0,50.0,42
5405,Danilo Luiz_da Silva_209,0.0,50.0,43
5406,Danilo Luiz_da Silva_209,0.0,50.0,44
5407,Danilo Luiz_da Silva_209,0.0,50.0,45
5408,Danilo Luiz_da Silva_209,0.0,50.0,46
5409,Danilo Luiz_da Silva_209,0.0,50.0,47
5410,Danilo Luiz_da Silva_209,0.0,50.0,47
5411,Danny_Ings_313,2.0,60.0,1
5412,Danny_Ings_313,6.0,60.0,2
5413,Danny_Ings_313,5.0,60.0,3
5414,Danny_Ings_313,2.0,60.0,4
5415,Danny_Ings_313,1.0,60.0,5
5416,Danny_Ings_313,1.0,60.0,6
5417,Danny_Ings_313,9.0,59.0,7
5418,Danny_Ings_313,7.0,59.0,8
5419,Danny_Ings_313,9.0,59.0,9
5420,Danny_Ings_313,1.0,59.0,10
5421,Danny_Ings_313,2.0,60.0,11
5422,Danny_Ings_313,7.0,60.0,12
5423,Danny_Ings_313,6.0,60.0,13
5424,Danny_Ings_313,9.0,61.0,14
5425,Danny_Ings_313,9.0,62.0,15
5426,Danny_Ings_313,8.0,63.0,16
5427,Danny_Ings_313,2.0,64.0,17
5428,Danny_Ings_313,13.0,64.0,18
5429,Danny_Ings_313,1.0,65.0,19
5430,Danny_Ings_313,9.0,66.0,20
5431,Danny_Ings_313,9.0,66.0,21
5432,Danny_Ings_313,5.0,67.0,22
5433,Danny_Ings_313,2.0,69.0,23
5434,Danny_Ings_313,1.0,70.0,24
5435,Danny_Ings_313,2.0,70.0,25
5436,Danny_Ings_313,7.0,70.0,26
5437,Danny_Ings_313,2.0,71.0,27
5438,Danny_Ings_313,1.0,71.0,28
5439,Danny_Ings_313,2.0,72.0,29
5440,Danny_Ings_313,11.0,71.0,39
5441,Danny_Ings_313,2.0,72.0,40
5442,Danny_Ings_313,13.0,72.0,41
5443,Danny_Ings_313,2.0,73.0,42
5444,Danny_Ings_313,9.0,73.0,43
5445,Danny_Ings_313,2.0,74.0,44
5446,Danny_Ings_313,7.0,75.0,45
5447,Danny_Ings_313,4.0,76.0,46
5448,Danny_Ings_313,8.0,76.0,47
5449,Danny_Ings_313,8.0,76.0,47
5450,Danny_Rose_332,2.0,55.0,1
5451,Danny_Rose_332,1.0,55.0,2
5452,Danny_Rose_332,1.0,55.0,3
5453,Danny_Rose_332,0.0,55.0,4
5454,Danny_Rose_332,5.0,55.0,5
5455,Danny_Rose_332,1.0,55.0,6
5456,Danny_Rose_332,2.0,55.0,7
5457,Danny_Rose_332,0.0,55.0,8
5458,Danny_Rose_332,1.0,55.0,9
5459,Danny_Rose_332,0.0,54.0,10
5460,Danny_Rose_332,0.0,54.0,11
5461,Danny_Rose_332,0.0,54.0,12
5462,Danny_Rose_332,1.0,54.0,13
5463,Danny_Rose_332,0.0,54.0,14
5464,Danny_Rose_332,0.0,54.0,15
5465,Danny_Rose_332,0.0,54.0,16
5466,Danny_Rose_332,0.0,54.0,17
5467,Danny_Rose_332,1.0,53.0,18
5468,Danny_Rose_332,0.0,53.0,19
5469,Danny_Rose_332,0.0,53.0,20
5470,Danny_Rose_332,0.0,53.0,21
5471,Danny_Rose_332,2.0,53.0,22
5472,Danny_Rose_332,0.0,53.0,23
5473,Danny_Rose_332,0.0,53.0,24
5474,Danny_Rose_332,1.0,53.0,25
5475,Danny_Rose_332,0.0,53.0,26
5476,Danny_Rose_332,2.0,53.0,27
5477,Danny_Rose_332,5.0,53.0,28
5478,Danny_Rose_332,6.0,53.0,29
5479,Danny_Rose_332,6.0,53.0,39
5480,Danny_Rose_332,2.0,53.0,40
5481,Danny_Rose_332,0.0,53.0,41
5482,Danny_Rose_332,0.0,53.0,42
5483,Danny_Rose_332,0.0,53.0,43
5484,Danny_Rose_332,2.0,53.0,44
5485,Danny_Rose_332,0.0,53.0,45
5486,Danny_Rose_332,5.0,53.0,46
5487,Danny_Rose_332,1.0,53.0,47
5488,Danny_Rose_332,1.0,53.0,47
5489,Danny_Ward_170,0.0,45.0,1
5490,Danny_Ward_170,0.0,45.0,2
5491,Danny_Ward_170,0.0,45.0,3
5492,Danny_Ward_170,0.0,45.0,4
5493,Danny_Ward_170,0.0,45.0,5
5494,Danny_Ward_170,0.0,45.0,6
5495,Danny_Ward_170,0.0,44.0,7
5496,Danny_Ward_170,0.0,44.0,8
5497,Danny_Ward_170,0.0,44.0,9
5498,Danny_Ward_170,0.0,44.0,10
5499,Danny_Ward_170,0.0,44.0,11
5500,Danny_Ward_170,0.0,44.0,12
5501,Danny_Ward_170,0.0,44.0,13
5502,Danny_Ward_170,0.0,43.0,14
5503,Danny_Ward_170,0.0,43.0,15
5504,Danny_Ward_170,0.0,43.0,16
5505,Danny_Ward_170,0.0,43.0,17
5506,Danny_Ward_170,0.0,43.0,18
5507,Danny_Ward_170,0.0,43.0,19
5508,Danny_Ward_170,0.0,43.0,20
5509,Danny_Ward_170,0.0,43.0,21
5510,Danny_Ward_170,0.0,43.0,22
5511,Danny_Ward_170,0.0,43.0,23
5512,Danny_Ward_170,0.0,43.0,24
5513,Danny_Ward_170,0.0,43.0,25
5514,Danny_Ward_170,0.0,43.0,26
5515,Danny_Ward_170,0.0,43.0,27
5516,Danny_Ward_170,0.0,42.0,28
5517,Danny_Ward_170,0.0,42.0,29
5518,Danny_Ward_170,0.0,42.0,39
5519,Danny_Ward_170,0.0,42.0,40
5520,Danny_Ward_170,0.0,42.0,41
5521,Danny_Ward_170,0.0,42.0,42
5522,Danny_Ward_170,0.0,42.0,43
5523,Danny_Ward_170,0.0,42.0,44
5524,Danny_Ward_170,0.0,42.0,45
5525,Danny_Ward_170,0.0,42.0,46
5526,Danny_Ward_170,0.0,42.0,47
5527,Danny_Ward_170,0.0,42.0,47
5528,Danny_Welbeck_512,0.0,60.0,1
5529,Danny_Welbeck_512,1.0,60.0,2
5530,Danny_Welbeck_512,1.0,60.0,3
5531,Danny_Welbeck_512,0.0,60.0,4
5532,Danny_Welbeck_512,0.0,60.0,5
5533,Danny_Welbeck_512,0.0,59.0,6
5534,Danny_Welbeck_512,2.0,59.0,7
5535,Danny_Welbeck_512,2.0,59.0,8
5536,Danny_Welbeck_512,1.0,59.0,9
5537,Danny_Welbeck_512,0.0,59.0,10
5538,Danny_Welbeck_512,0.0,59.0,11
5539,Danny_Welbeck_512,0.0,59.0,12
5540,Danny_Welbeck_512,0.0,58.0,13
5541,Danny_Welbeck_512,0.0,58.0,14
5542,Danny_Welbeck_512,0.0,58.0,15
5543,Danny_Welbeck_512,0.0,58.0,16
5544,Danny_Welbeck_512,0.0,58.0,17
5545,Danny_Welbeck_512,0.0,58.0,18
5546,Danny_Welbeck_512,0.0,58.0,19
5547,Danny_Welbeck_512,0.0,58.0,20
5548,Danny_Welbeck_512,0.0,58.0,21
5549,Danny_Welbeck_512,0.0,58.0,22
5550,Danny_Welbeck_512,0.0,58.0,23
5551,Danny_Welbeck_512,0.0,58.0,24
5552,Danny_Welbeck_512,1.0,58.0,25
5553,Danny_Welbeck_512,1.0,58.0,26
5554,Danny_Welbeck_512,1.0,58.0,27
5555,Danny_Welbeck_512,0.0,58.0,28
5556,Danny_Welbeck_512,1.0,58.0,29
5557,Danny_Welbeck_512,1.0,58.0,39
5558,Danny_Welbeck_512,2.0,58.0,40
5559,Danny_Welbeck_512,1.0,58.0,41
5560,Danny_Welbeck_512,1.0,58.0,42
5561,Danny_Welbeck_512,9.0,58.0,43
5562,Danny_Welbeck_512,2.0,58.0,44
5563,Danny_Welbeck_512,2.0,58.0,45
5564,Danny_Welbeck_512,1.0,58.0,46
5565,Danny_Welbeck_512,9.0,58.0,47
5566,Danny_Welbeck_512,9.0,58.0,47
5567,Darnell_Johnson_662,0.0,40.0,45
5568,Darnell_Johnson_662,0.0,40.0,46
5569,Darnell_Johnson_662,0.0,40.0,47
5570,Darnell_Johnson_662,0.0,40.0,47
5571,Darren_Randolph_606,2.0,45.0,23
5572,Darren_Randolph_606,1.0,45.0,24
5573,Darren_Randolph_606,0.0,45.0,24
5574,Darren_Randolph_606,0.0,44.0,25
5575,Darren_Randolph_606,0.0,43.0,26
5576,Darren_Randolph_606,0.0,42.0,27
5577,Darren_Randolph_606,0.0,42.0,28
5578,Darren_Randolph_606,0.0,41.0,29
5579,Darren_Randolph_606,0.0,40.0,39
5580,Darren_Randolph_606,0.0,40.0,40
5581,Darren_Randolph_606,0.0,40.0,41
5582,Darren_Randolph_606,0.0,40.0,42
5583,Darren_Randolph_606,0.0,40.0,43
5584,Darren_Randolph_606,0.0,40.0,44
5585,Darren_Randolph_606,0.0,40.0,45
5586,Darren_Randolph_606,0.0,40.0,46
5587,Darren_Randolph_606,0.0,39.0,47
5588,Darren_Randolph_606,0.0,39.0,47
5589,Daryl_Janmaat_359,0.0,45.0,1
5590,Daryl_Janmaat_359,0.0,45.0,2
5591,Daryl_Janmaat_359,0.0,44.0,3
5592,Daryl_Janmaat_359,2.0,44.0,4
5593,Daryl_Janmaat_359,1.0,44.0,5
5594,Daryl_Janmaat_359,0.0,44.0,6
5595,Daryl_Janmaat_359,-1.0,44.0,7
5596,Daryl_Janmaat_359,9.0,43.0,8
5597,Daryl_Janmaat_359,12.0,43.0,9
5598,Daryl_Janmaat_359,6.0,43.0,10
5599,Daryl_Janmaat_359,0.0,43.0,11
5600,Daryl_Janmaat_359,7.0,43.0,12
5601,Daryl_Janmaat_359,0.0,44.0,13
5602,Daryl_Janmaat_359,0.0,44.0,14
5603,Daryl_Janmaat_359,0.0,43.0,15
5604,Daryl_Janmaat_359,0.0,43.0,16
5605,Daryl_Janmaat_359,0.0,42.0,17
5606,Daryl_Janmaat_359,0.0,42.0,18
5607,Daryl_Janmaat_359,0.0,41.0,19
5608,Daryl_Janmaat_359,0.0,41.0,20
5609,Daryl_Janmaat_359,0.0,41.0,21
5610,Daryl_Janmaat_359,0.0,41.0,22
5611,Daryl_Janmaat_359,0.0,41.0,23
5612,Daryl_Janmaat_359,0.0,41.0,24
5613,Daryl_Janmaat_359,0.0,40.0,25
5614,Daryl_Janmaat_359,0.0,40.0,26
5615,Daryl_Janmaat_359,0.0,40.0,27
5616,Daryl_Janmaat_359,0.0,40.0,28
5617,Daryl_Janmaat_359,0.0,40.0,29
5618,Daryl_Janmaat_359,0.0,40.0,39
5619,Daryl_Janmaat_359,0.0,40.0,40
5620,Daryl_Janmaat_359,0.0,40.0,41
5621,Daryl_Janmaat_359,0.0,40.0,42
5622,Daryl_Janmaat_359,0.0,40.0,43
5623,Daryl_Janmaat_359,0.0,40.0,44
5624,Daryl_Janmaat_359,0.0,40.0,45
5625,Daryl_Janmaat_359,0.0,40.0,46
5626,Daryl_Janmaat_359,0.0,40.0,47
5627,Daryl_Janmaat_359,0.0,40.0,47
5628,David_Brooks_76,0.0,65.0,1
5629,David_Brooks_76,0.0,65.0,2
5630,David_Brooks_76,0.0,64.0,3
5631,David_Brooks_76,0.0,64.0,4
5632,David_Brooks_76,0.0,64.0,5
5633,David_Brooks_76,0.0,63.0,6
5634,David_Brooks_76,0.0,63.0,7
5635,David_Brooks_76,0.0,63.0,8
5636,David_Brooks_76,0.0,63.0,9
5637,David_Brooks_76,0.0,63.0,10
5638,David_Brooks_76,0.0,63.0,11
5639,David_Brooks_76,0.0,63.0,12
5640,David_Brooks_76,0.0,63.0,13
5641,David_Brooks_76,0.0,63.0,14
5642,David_Brooks_76,0.0,63.0,15
5643,David_Brooks_76,0.0,63.0,16
5644,David_Brooks_76,0.0,63.0,17
5645,David_Brooks_76,0.0,63.0,18
5646,David_Brooks_76,0.0,63.0,19
5647,David_Brooks_76,0.0,63.0,20
5648,David_Brooks_76,0.0,63.0,21
5649,David_Brooks_76,0.0,63.0,22
5650,David_Brooks_76,0.0,63.0,23
5651,David_Brooks_76,0.0,63.0,24
5652,David_Brooks_76,0.0,63.0,25
5653,David_Brooks_76,0.0,63.0,26
5654,David_Brooks_76,0.0,62.0,27
5655,David_Brooks_76,0.0,62.0,28
5656,David_Brooks_76,0.0,62.0,29
5657,David_Brooks_76,2.0,62.0,39
5658,David_Brooks_76,1.0,62.0,40
5659,David_Brooks_76,2.0,62.0,41
5660,David_Brooks_76,1.0,62.0,42
5661,David_Brooks_76,3.0,61.0,43
5662,David_Brooks_76,2.0,61.0,44
5663,David_Brooks_76,7.0,61.0,45
5664,David_Brooks_76,1.0,61.0,46
5665,David_Brooks_76,2.0,61.0,47
5666,David_Brooks_76,2.0,61.0,47
5667,David_Button_48,0.0,40.0,1
5668,David_Button_48,0.0,40.0,2
5669,David_Button_48,0.0,40.0,3
5670,David_Button_48,0.0,40.0,4
5671,David_Button_48,0.0,40.0,5
5672,David_Button_48,0.0,40.0,6
5673,David_Button_48,0.0,40.0,7
5674,David_Button_48,0.0,40.0,8
5675,David_Button_48,0.0,40.0,9
5676,David_Button_48,0.0,40.0,10
5677,David_Button_48,0.0,40.0,11
5678,David_Button_48,0.0,40.0,12
5679,David_Button_48,0.0,40.0,13
5680,David_Button_48,0.0,40.0,14
5681,David_Button_48,0.0,40.0,15
5682,David_Button_48,0.0,40.0,16
5683,David_Button_48,0.0,40.0,17
5684,David_Button_48,0.0,40.0,18
5685,David_Button_48,0.0,40.0,19
5686,David_Button_48,0.0,40.0,20
5687,David_Button_48,0.0,40.0,21
5688,David_Button_48,0.0,40.0,22
5689,David_Button_48,0.0,39.0,23
5690,David_Button_48,0.0,39.0,24
5691,David_Button_48,0.0,39.0,25
5692,David_Button_48,0.0,39.0,26
5693,David_Button_48,0.0,39.0,27
5694,David_Button_48,0.0,39.0,28
5695,David_Button_48,0.0,39.0,29
5696,David_Button_48,0.0,39.0,39
5697,David_Button_48,0.0,39.0,40
5698,David_Button_48,0.0,39.0,41
5699,David_Button_48,0.0,39.0,42
5700,David_Button_48,0.0,39.0,43
5701,David_Button_48,0.0,39.0,44
5702,David_Button_48,0.0,39.0,45
5703,David_Button_48,0.0,39.0,46
5704,David_Button_48,0.0,39.0,47
5705,David_Button_48,0.0,39.0,47
5706,David_de Gea_235,10.0,55.0,1
5707,David_de Gea_235,2.0,56.0,2
5708,David_de Gea_235,1.0,56.0,3
5709,David_de Gea_235,2.0,56.0,4
5710,David_de Gea_235,9.0,56.0,5
5711,David_de Gea_235,2.0,56.0,6
5712,David_de Gea_235,4.0,56.0,7
5713,David_de Gea_235,2.0,56.0,8
5714,David_de Gea_235,3.0,55.0,9
5715,David_de Gea_235,2.0,55.0,10
5716,David_de Gea_235,3.0,55.0,11
5717,David_de Gea_235,2.0,55.0,12
5718,David_de Gea_235,2.0,55.0,13
5719,David_de Gea_235,1.0,55.0,14
5720,David_de Gea_235,3.0,55.0,15
5721,David_de Gea_235,2.0,55.0,16
5722,David_de Gea_235,3.0,55.0,17
5723,David_de Gea_235,1.0,55.0,18
5724,David_de Gea_235,2.0,55.0,19
